Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,j10,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Ferguson Lewis,MD,20,2,,22,88.16,42.11,21,27,20,21,23,28,25,28,6.11,6.11,5.74,418.22,9,9,36,0.86,0.86,0.82,2,2,8,1,1,0.94,807,807,2918,89.67,89.67,81.06,404,365,6,10,7,7,7,5.5,5.5,5.5,5,7,5.5,6,7,7,5.5,5.5,4.5,5,5.5,5.5,5.5,5,6,5.5,5,5.5,5.5,4,5,6.5,5.5,6.5,5,5,7,5,5.5,7,0,0,3.5,,null,null,2,null,20,12,2,0.8652,611,2,8,51.61,16,null,null,22,23,3,1,5,6,86,9,9,7,null,2,null,3,1,8,183.33,-73.72,-3.19,6.25,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Fabbian Giovanni,MD,8,-3,,11,8.11,2.7,11,11,,,11,11,11,11,5.33,0,5.33,362.33,3,0,3,0.58,0,0.58,1,0,1,0,0,0,17,0,17,5.67,0,5.67,17,17,6,8,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,null,0.4444,13,null,1,60,1,null,null,1,1,null,null,null,null,5,null,null,1,null,1,null,1,1,2,59.67,-17.67,-0.27,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Aebischer Michel,MD,11,2,,11,28.38,9.46,11,11,,,11,11,11,11,5.56,5.56,05.03,376.22,9,9,31,0.53,0.53,0.71,0,0,1,0.89,0.89,0.71,731,731,1837,81.22,81.22,59.26,,1837,7,1000,6,5,6,5,5.5,5.5,6.5,5,5.5,5.5,4.5,5,0,4.5,4.5,4.5,4,4,0,4.5,4.5,5,0,5,5,4,5,5,0,4,5,5.5,7,0,5,5,0,0,2.5,,null,null,null,1,2,1,1,0.939,563,8,7,51.85,13,null,null,14,28,3,2,6,6,43,4,4,1,null,2,null,3,null,8,134.44,-63.61,-2.98,5.75,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Freuler Remo,MD,14,1,,14,16.22,5.41,14,14,,,14,14,14,14,5.5,5.5,5.1,483.8,5,3,24,0.35,0.5,0.86,0,0,0,1,1,0.92,404,242,1931,80.8,80.67,80.46,,,null,1000,6,5,5.5,0,5.5,5.5,0,0,0,0,0,0,0,0,0,5,4.5,5,5.5,5,4.5,5,3,5,4,6,6,7,5,6,4.5,5.5,5,3.5,0,0,0,0,3,,null,null,null,null,3,2,1,0.8879,271,5,7,43.75,8,null,null,10,7,2,2,8,2,30,1,1,2,null,2,null,4,null,7,144,-82.8,-8.16,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
El Azzouzi Oussama,MD,12,3,,12,2.7,1.35,12,12,,,12,14,12,12,5.44,5.4,5.44,361,8,5,8,0.42,0.42,0.42,0,0,0,0.13,0.2,0.13,176,147,176,22,29.4,22,,,null,1000,5,5.5,6,5.5,5,0,5.5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,1,1,0,0,1,0.8787,172,3,3,40,5,null,null,6,13,null,null,6,null,15,2,2,1,null,2,null,3,null,1,69.5,-21.87,-0.66,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Urbanski Kacper,MO,4,0,,4,9.46,04.05,4,4,,,4,4,4,4,5,0,5,239,2,0,2,0,0,0,0,0,0,0,0,0,26,0,26,13,0,13,,,null,1000,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,null,0.9091,20,null,1,50,null,null,null,2,1,null,null,null,null,4,null,null,null,null,null,null,-1,null,null,33.5,-18.5,-1.5,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Moro Nikola,MD,11,-2,,13,18.92,2.7,12,13,15,16,12,12,13,13,4.92,5,5.38,330.5,6,1,30,0.49,0,0.85,0,0,1,0.67,0,0.5,244,7,1401,40.67,7,46.7,,1401,8,1000,5,0,5,0,0,5,5,5.5,4,5.5,5,6.5,5,5,4.5,6.5,5,5.5,6,8,4.5,5.5,5,5.5,6,5.5,4.5,6,6,7,0,0,5,4.5,0,4.5,0,0,1,,null,null,null,null,4,0,null,0.799,190,2,5,52.17,3,null,null,4,6,1,null,2,3,35,2,2,2,null,2,null,3,null,3,67.17,-51.03,-7.43,5.00,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Saelemaekers Alexis,MD,7,2,,7,22.97,9.46,7,8,9,9,7,7,7,8,4,4.75,5.13,462.75,4,2,27,1.22,01.06,01.02,0,0,2,0.25,0.5,0.44,164,112,1316,41,56,48.74,,658,7,1000,5.5,4,0,2.5,4,0,0,0,0,6,5.5,5.5,4.5,6,6.5,7,5,5.5,6,7,4,5,5,4.5,5.5,6,5,3.5,5,4.5,5,5,0,0,0,0,0,0,1,,null,null,null,null,2,0,1,0.7449,118,2,2,52.94,3,null,null,3,4,null,null,null,null,37,1,1,1,null,1,null,1,null,10,56.4,-80.67,-3.27,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Zirkzee Joshua,A,13,2,,16,81.08,35.14,15,19,13,14,17,21,13,15,5.33,5.33,5,393,9,9,24,0.71,0.71,0.71,2,2,3,1,1,0.54,776,776,1453,86.22,86.22,60.54,388,484,6,6.5,5.5,6,5,5,5,4.5,6.5,6,4.5,6,4.5,0,4.5,0,4.5,5,3.5,4.5,5,0,0,4.5,4.5,0,0,0,5,5.5,4.5,0,0,0,0,4.5,0,6,0,0,3.5,,null,1,1,4,19,14,4,0.7524,353,1,3,35.56,7,null,null,7,13,null,null,16,6,121,16,16,15,null,2,null,3,1,33,114.44,-52.74,4.23,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Ndoye Dan,A,11,1,,13,82.89,17.11,12,13,12,13,11,13,13,17,5.39,5.39,5.39,384.89,9,9,9,0.49,0.49,0.49,0,0,0,0.78,0.78,0.78,583,583,583,64.78,64.78,64.78,,,null,1000,4.5,5,6,5,5.5,5.5,5.5,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,1,13,11,8,0.7909,310,1,5,49.47,9,null,null,21,16,13,10,3,6,84,7,7,6,null,2,null,3,3,18,132.32,-78.6,-3.69,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Karlsson Jesper,A,10,0,,11,51.35,5.41,11,12,12,12,11,12,10,10,5.1,0,5.1,390.6,5,0,5,0.22,0,0.22,0,0,0,0.8,0,0.8,317,0,317,63.4,0,63.4,,,null,1000,0,0,0,5,5.5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,6,5,3,0.753,177,3,3,33.33,2,null,null,5,4,10,8,1,2,51,4,4,6,null,1,null,1,1,4,89.24,-62.16,-4.34,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
van Hooijdonk Sydney,A,8,0,,8,04.05,1.35,8,8,10,10,8,8,8,8,4.75,0,4.75,352.75,4,0,4,0.29,0,0.29,0,0,0,0,0,0,34,0,34,8.5,0,8.5,,,null,1000,0,5,4.5,5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,1,0.8333,21,null,null,66.67,null,null,null,2,1,null,null,2,null,3,1,1,null,null,null,null,1,null,1,14.23,-2.37,0.28,0,Bologna,Sassuolo,sam. 28/10 15:00,38.75968992248062,0.55543,0.54192,0.53465
Radunovic Boris,G,10,-3,,10,41.89,20.27,10,12,10,10,15,17,10,10,4.5,0,4.5,341.43,7,0,7,1.35,0,1.35,0,0,0,1,0,1,630,0,630,90,0,90,,,null,1000,0,0,3.5,2.5,5.5,6,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,0,0,null,,null,null,null,,null,11,5,null,null,null,null,null,12,null,null,null,null,9,-5,2,-10,null,null,94.36,-127.14,-33.96,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Scuffet Simone,G,10,3,,16,11.84,5.26,16,17,14,15,16,18,15,15,3.25,3.25,3.25,502,2,2,2,01.06,01.06,01.06,0,0,0,1,1,1,180,180,180,90,90,90,,,null,1000,4,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,1,null,null,null,null,null,null,5,null,null,null,null,null,-1,null,-3,null,null,17.5,-147.5,-75.7,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Aresti Simone,G,3,0,,,1.35,,3,3,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Goldaniga Edoardo,DC,1,-7,,8,6.76,5.41,8,8,10,10,,,8,8,5,5,5,266.5,2,1,2,0,0,0,0,0,0,1,1,1,135,90,135,67.5,90,67.5,,,null,1000,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8477,74,2,5,58.82,1,null,null,2,2,null,null,6,1,8,null,null,null,null,null,null,null,null,null,90,-78,-5.2,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Dossena Alberto,DC,8,-1,,10,31.08,9.46,9,10,9,9,10,10,9,10,4.78,4.78,4.78,398.33,9,9,9,01.06,01.06,01.06,0,0,0,0.89,0.89,0.89,726,726,726,80.67,80.67,80.67,,,null,1000,6.5,5,3,3.5,4.5,5.5,4.5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,4,0,null,0.8439,398,13,9,58.57,8,null,null,37,27,null,null,40,12,52,null,null,2,null,-6,null,-13,1,4,140.83,-163,-13.17,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Di Pardo Alessandro,DL,6,0,,6,1.35,1.35,6,6,6,6,6,6,6,6,4.67,0,4.67,308.5,6,0,6,0.68,0,0.68,0,0,0,0,0,0,169,0,169,28.17,0,28.17,,,null,1000,0,0,4.5,5,0,5,3.5,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,1,0.6758,106,2,1,30.77,1,null,null,9,7,8,7,2,3,31,1,1,3,null,-4,null,-8,null,1,52.75,-98.75,-8.4,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Obert Adam,DC,7,-1,,8,2.7,1.35,8,8,8,8,,,8,8,4.57,4.17,4.57,348,7,3,7,0.93,1.44,0.93,0,0,0,0.57,0.33,0.57,376,99,376,53.71,33,53.71,,,null,1000,5,2.5,5,0,5,5,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,1,0,0,null,0.8257,273,9,4,50,8,null,null,15,16,4,1,17,10,48,3,3,1,null,-4,null,-10,null,1,101.86,-153.43,-19.77,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Augello Tommaso,DL,7,-1,,,3.95,,11,11,11,11,8,8,10,12,4.5,4.5,4.84,423.29,7,1,34,0.58,0,0.89,0,0,2,0.86,1,0.91,523,90,2751,74.71,90,80.91,,1376,4.5,1000,4.5,0,3.5,4,5,5,5,4.5,0,5.5,5,3.5,5,4.5,4,3,6.5,5,6,5.5,5.5,4.5,5,6,4,5.5,5,4,5,4.5,5,7.5,4.5,4,4.5,0,5,0,1.5,,null,null,null,2,3,3,2,0.7699,320,3,3,60,2,null,null,19,7,20,18,7,11,77,6,6,null,null,-5,null,-10,null,6,103.29,-163.71,-19.34,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Zappa Gabriele,DL,8,-1,,10,20.27,6.76,10,11,9,9,11,11,10,10,4.5,4.5,4.5,372.11,9,9,9,0.71,0.71,0.71,0,0,0,0.67,0.67,0.67,612,612,612,68,68,68,,,null,1000,5,4,4,3,5,5,5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,1,3,1,1,0.7082,375,3,7,43.9,8,null,null,18,12,17,13,17,12,89,4,4,3,null,-6,null,-13,1,7,97.74,-156.78,-15.93,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Paulo Azzi,DL,7,-2,,9,13.51,6.76,9,10,10,10,8,8,8,9,4.5,0,4.5,324.17,6,0,6,0.89,0,0.89,0,0,0,0.5,0,0.5,331,0,331,55.17,0,55.17,,,null,1000,0,3,0,0,4,5,4.5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,9,3,null,0.6876,228,4,4,46.88,null,null,null,14,7,13,12,4,7,60,3,3,3,null,-4,null,-8,1,2,101,-161.42,-18.63,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Hatzidiakos Pantelis,DC,3,0,,,,,,,,,,,,,4.4,0,4.4,489.6,5,0,5,0.42,0,0.42,0,0,0,1,0,1,354,0,354,70.8,0,70.8,,,null,1000,0,4,4,4.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,0,0,null,0.8238,195,3,4,60,2,null,null,13,10,1,1,7,8,27,1,1,null,null,-4,null,-10,null,null,82.98,-149.2,-18.44,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Wieteska Mateusz,DC,9,-4,,15,40.54,9.46,14,14,13,13,14,14,15,18,4.1,0,4.8,485.2,5,0,30,1.34,0,01.06,0,0,1,1,0,1,404,0,2618,80.8,0,87.27,,2618,4.5,1000,0,3,3,3.5,0,6,5,0,0,6,6,4,0,0,6,5,5.5,6,6,4,2.5,0,5,3.5,4,4,5.5,5.5,5.5,5,5.5,4,5,6,5.5,0,0,0,0.5,,null,null,1,1,1,0,1,0.8283,263,5,7,56.41,7,null,null,18,8,1,1,15,11,45,3,3,1,null,-4,null,-9,null,3,132.4,-228,-31.8,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Capradossi Elio,DC,1,-2,,,,,6,6,,,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Viola Nicolas,MO,4,3,,,,,5,5,5,5,5,5,8,8,4.83,5.5,4.83,489.67,3,1,3,0.58,0,0.58,1,1,1,0,0,0,94,45,94,31.33,45,31.33,94,94,5.5,4,5.5,0,0,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,1,2,0.7405,89,null,1,31.25,6,null,null,1,4,6,4,null,2,28,1,1,2,null,-2,null,-4,null,3,111.17,-108.83,-5.2,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Nández Nahitan,MD,9,1,,9,12.16,6.76,9,9,9,9,9,9,9,9,4.67,4.67,4.67,392.89,9,9,9,0.71,0.71,0.71,1,1,1,0.89,0.89,0.89,623,623,623,69.22,69.22,69.22,623,623,4,9,6,4,4,5.5,4,4.5,5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,null,null,1,null,10,8,11,0.6968,333,4,5,32.86,12,null,null,14,14,37,30,5,14,91,11,11,6,null,-6,null,-13,2,9,140.86,-167.81,-13.83,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Jankto Jakub,MO,8,-1,,10,8.11,2.7,10,10,11,12,9,9,10,10,5.38,6.5,5.38,278,4,1,4,0.75,0,0.75,0,0,0,0.5,0,0.5,180,26,180,45,26,45,,,null,1000,6.5,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,1,1,2,2,null,0.708,76,2,3,55.56,3,null,null,3,4,2,2,8,4,17,2,2,1,null,-2,null,-3,null,2,97.5,-50.25,-1.57,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Sulemana Ibrahim,MD,9,-1,,11,14.86,9.46,10,10,12,14,10,10,10,10,5.17,0,05.02,303.33,6,0,21,0.41,0,0.4,0,0,0,1,0,0.57,435,0,1062,72.5,0,50.57,,,null,1000,0,4.5,0,5.5,5.5,0,5,5,5.5,5,6,4.5,0,4.5,0,0,5,0,0,0,0,0,0,0,0,0,5,5,5,5.5,5,4.5,0,4.5,5,5,5,0,0.5,,null,null,null,null,4,1,null,0.8382,222,3,1,45.45,2,null,null,21,18,3,2,5,10,42,2,2,5,null,-5,null,-10,null,5,136.58,-106.25,-6.6,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Mancosu Marco,MO,1,0,,1,1.35,1.35,1,1,,,1,1,5,5,5,5,5,513,1,1,1,0,0,0,0,0,0,1,1,1,45,45,45,45,45,45,,,null,1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.6667,20,null,null,50,null,null,null,null,2,1,null,null,null,7,1,1,null,null,null,null,null,null,1,55,-23,-1.5,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Prati Matteo,MD,5,0,,5,04.05,1.35,5,5,,,,,5,5,5,4.67,5,476.5,4,3,4,0.91,0.76,0.91,0,0,0,0.75,0.67,0.75,305,225,305,76.25,75,76.25,,,null,1000,5.5,4,4.5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,4,3,2,0.8154,165,2,5,55,3,null,null,9,15,3,2,3,6,28,5,5,1,null,-2,null,-6,null,1,133,-112.37,-7,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Makoumbou Antoine,MD,8,-2,,10,5.41,1.35,10,10,8,8,,,10,10,4.94,4.94,4.94,361.22,9,9,9,0.73,0.73,0.73,0,0,0,1,1,1,804,804,804,89.33,89.33,89.33,,,null,1000,5.5,4,4,4.5,4.5,6,5.5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,1,0,1,0.9175,482,6,8,55.56,4,null,null,31,25,2,2,7,17,59,6,6,10,null,-6,null,-13,null,15,134.11,-123.44,-5.46,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Deiola Alessandro,MD,7,-1,,8,1.35,1.35,8,8,,,,,8,8,4.75,5,4.75,339,8,1,8,0.65,0,0.65,0,0,0,0.5,1,0.5,308,90,308,38.5,90,38.5,,,null,1000,5,0,4,5.5,4,4,5,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,10,5,1,0.6654,143,null,2,32.43,5,null,null,12,7,4,3,1,5,39,3,3,3,null,-5,null,-10,4,2,65.44,-79.31,-8.08,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Rog Marko,MO,1,-3,,,,,12,14,7,7,7,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Pereiro Gastón,MO,3,-2,,5,1.35,1.35,5,5,,,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Zito Luvumbo,A,12,2,,12,51.35,14.86,12,12,12,12,12,12,12,12,5.25,5.75,5.25,407.88,8,2,8,0.8,01.06,0.8,3,1,3,0.75,0.5,0.75,612,135,612,76.5,67.5,76.5,204,204,6,4,6.5,5,0,6,5,4.5,6,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,2,19,13,7,0.7604,230,null,null,45.21,6,null,null,3,5,17,10,null,9,74,9,9,14,null,-5,null,-10,null,23,127.08,-68.64,10.64,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Oristanio Gaetano,A,3,0,,,,,,,,,,,,,4.5,4.6,4.5,337.63,8,5,8,0.38,0.42,0.38,0,0,0,0.5,0.4,0.5,370,240,370,46.25,48,46.25,,,null,1000,4,5,4.5,5,4.5,0,4.5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,null,7,2,null,0.8429,156,1,3,33.33,11,null,null,6,11,10,6,1,9,49,6,6,11,null,-6,null,-13,1,13,57.19,-75.16,-4.04,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Shomurodov Eldor,A,8,1,,8,6.76,2.7,8,8,8,8,,,8,8,4.44,4.44,4.37,363.11,9,9,26,0.63,0.63,0.63,0,0,1,0.22,0.22,0.46,276,276,1154,30.67,30.67,44.38,,1154,6,1000,5.5,5,4,4.5,4,5,3.5,4,4.5,4,0,3.5,0,4,5.5,4,0,4.5,4.5,6,4.5,4.5,4.5,4,4,4.5,3.5,0,0,0,0,0,0,4,0,4,0,0,null,,null,null,1,3,4,0,null,0.7464,120,1,1,30,4,null,null,2,7,1,null,null,7,43,6,6,3,null,-6,null,-13,null,13,29.24,-25.47,-1.14,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Pavoletti Leonardo,A,7,0,,7,9.46,5.41,7,7,7,7,8,8,7,7,4.2,0,4.2,261.8,5,0,5,0.27,0,0.27,0,0,0,0.4,0,0.4,151,0,151,30.2,0,30.2,,,null,1000,0,4.5,4,0,0,4,0,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,5,1,3,0.6319,71,null,1,50,8,null,null,2,1,null,null,1,3,29,1,1,1,null,-3,null,-8,1,8,22.6,-28.74,-1.44,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
Petagna Andrea,A,8,0,,8,17.57,04.05,8,8,22,28,8,8,8,8,4,0,4.8,446.4,5,0,30,0.61,0,01.01,0,0,4,0.8,0,0.63,266,0,1595,53.2,0,53.17,,399,5,1000,0,4,3,4.5,4.5,0,4,0,0,6,4,4.5,6.5,6,0,4,4,0,3.5,4,6,5,6,4.5,5,5,7.5,4.5,5,6,4.5,4,4,4,5.5,5,0,0,null,,null,null,null,null,7,6,1,0.7507,91,null,null,37.93,6,null,null,null,2,null,null,2,9,30,3,3,6,null,-5,null,-11,null,5,30.02,-49.88,-0.68,0,Cagliari,Frosinone,dim. 29/10 12:30,43.85964912280702,0.33572,0.32378,0.32863
