Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Douglas Luiz,MD,19,4,,30,100,88.68,31,37,32,38,33,36,19,19,5.95,5.95,5.87,527.09,11,11,34,1.63,1.63,1.21,5,5,10,1,1,1,937,937,2933,85.18,85.18,86.26,187,293,6,3.8,4.5,6,8,5.5,8,6,8,4,5,7,3.5,6,7.5,7,5,4.5,6,6,5.5,5.5,6.5,7.5,5.5,5.5,5,5.5,5.5,5,6.5,6,4,8,5,5.5,0,0,0,0,2,3,null,2,1,2,20,16,7,0.8837,842,5,18,59.34,13,null,null,31,27,12,9,9,16,123,13,13,6,null,4,null,10,null,15,272.77,-145.77,-16.32,6.00,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
McGinn John,MD,16,2,,20,77.36,24.53,19,23,19,22,26,29,16,16,5.86,5.86,5.95,523.73,11,11,30,1.32,1.32,01.05,2,2,3,1,1,0.97,930,930,2567,84.55,84.55,85.57,465,856,7,8,5,7,6.5,6,7.5,5,5.5,4,6,8,4,6,5.5,6.5,4.5,5,7,5.5,6.5,6,7,7,6,6.5,7,5,5,0,0,0,0,7,4.5,6.5,0,0,0,0,2,,null,null,2,4,11,6,5,0.819,470,6,3,47.25,14,null,null,16,22,12,6,2,14,96,15,15,9,null,4,null,10,1,15,188.09,-85.59,-3.9,7.00,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Ramsey Jacob,MO,12,1,,13,16.98,7.55,12,13,12,13,12,12,12,12,5.75,0,5.93,583,2,0,22,01.06,0,1.13,1,0,5,0,0,0.86,48,0,1658,24,0,75.36,48,332,6.5,12,0,0,0,0,6.5,5,0,0,0,0,0,7,7,7,6,4,6,5,8,6.5,7.5,7.5,6,5.5,5.5,5,4,4.5,6,6,0,0,0,5,0,0,0,0,null,,null,1,null,null,3,2,1,0.8334,33,1,2,54.55,null,null,null,1,1,null,null,null,null,8,null,null,2,null,2,null,6,null,2,120.75,-33.75,6,6.00,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Kamara Boubacar,MD,13,1,,15,45.28,18.87,15,16,14,16,16,16,15,15,5.36,5.36,5.26,470.55,11,11,27,1.25,1.25,01.02,0,0,0,1,1,0.93,925,925,2123,84.09,84.09,78.63,,,null,1000,5,5.5,6,5.5,6.5,6,5,4,6,7,2.5,5.5,4.5,5,5,0,0,0,0,0,4.5,0,0,5.5,6,5,5,3,6,6.5,5,6.5,4.5,5.5,0,0,0,0,3,,null,null,null,null,2,1,2,0.8957,706,10,19,52.5,20,null,null,29,23,null,null,8,15,78,14,14,5,null,4,null,10,null,9,181.95,-125.64,-9.61,0,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Tielemans Youri,MO,11,-2,,13,7.55,1.89,13,13,20,21,28,28,13,13,5.14,5.14,5.2,456.27,11,11,28,0.5,0.5,0.93,0,0,0,0,0,0.5,191,191,1425,17.36,17.36,50.89,,,null,1000,5.5,5,6,5,5,5,4.5,5,5,6,4.5,7,6,4.5,5,6,5,3.5,4,0,0,0,0,0,4.5,5.5,0,7,6,5,7,4.5,3.5,5,0,0,0,0,null,,null,null,1,1,2,1,1,0.9196,208,1,1,50,3,null,null,6,7,4,4,1,4,25,2,2,5,null,4,null,10,null,1,48.23,-28.27,-2.38,0,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Traoré Bertrand,MO,1,-3,,1,9.43,5.66,1,1,1,1,4,4,4,4,5,0,4.89,504.5,2,0,9,0,0,0.55,0,0,1,0,0,0.11,10,0,231,5,0,25.67,,231,6,1000,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,5,4,4.5,0,6,0,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.75,8,null,1,33.33,null,null,null,2,null,null,null,null,null,4,null,null,1,null,2,null,4,null,1,16.75,-14.5,-1.9,4.00,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Zaniolo Nicolò,MO,10,1,,14,13.21,5.66,13,14,14,15,10,10,13,13,5,5,4.88,502.67,9,9,13,0.56,0.56,0.55,0,0,0,0.67,0.67,0.77,425,425,719,47.22,47.22,55.31,,,null,1000,4,5,5.5,5,4.5,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4.5,5,0,0,1,,null,null,null,null,17,11,9,0.7158,235,1,3,33.33,13,null,null,6,10,12,12,5,4,76,6,6,20,null,4,null,10,2,16,109.28,-89.56,-6.24,0,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Dendoncker Leander,MD,4,3,,4,3.77,3.77,4,4,4,4,4,4,4,4,4.63,4.25,4.97,463.5,4,2,17,0.48,0.35,0.62,0,0,0,0,0,0.24,7,5,406,1.75,2.5,23.88,,,null,1000,4.5,4,0,0,0,5,5,0,0,0,0,0,5,0,0,5,5.5,4.5,7,5,5,0,0,0,0,4.5,0,5,5,0,5,0,4.5,5,0,0,0,0,null,,null,null,null,null,0,0,null,0.8667,19,null,null,,null,null,null,1,null,null,null,null,null,4,null,null,1,null,2,null,3,null,null,4.5,-21.25,-2.3,5.50,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Buendía Emiliano,MO,8,-2,,9,1.89,1.89,9,9,9,9,21,21,10,10,0,0,5.35,0,0,0,23,0,0,0.83,0,0,4,0,0,0.87,0,0,1679,0,0,73,,420,5.5,1000,0,0,0,0,0,0,0,0,0,0,0,5.5,4.5,5,5.5,4.5,4,6,6,5.5,5,7,5.5,6,5.5,4,4.5,5,5.5,6.5,5.5,7,4.5,5,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.00,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Iroegbunam Tim,MD,1,0,,,,,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Watkins Ollie,A,32,6,,58,98.11,81.13,59,70,65,71,50,51,36,40,5.86,5.86,5.68,525.36,11,11,33,1.72,1.72,1.46,5,5,17,1,1,1,951,951,2822,86.45,86.45,85.52,190,166,6,6.4,3.5,5,7.5,6,9,7,6.5,3,6,6,5,7,3,5,4,4,5,4,8.5,6,6.5,6,7,4.5,6.5,6,6,7,6,4,4.5,6.5,6,0,0,0,0,0,2,,null,null,5,4,33,20,4,0.7867,300,null,2,38.03,2,null,null,3,10,1,1,6,16,79,19,19,10,null,4,null,10,11,24,191.05,-59.05,12.97,5.00,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Diaby Moussa,A,17,0,,28,96.23,75.47,26,33,25,29,34,37,24,33,5.82,5.82,5.82,518,11,11,11,1.29,1.29,1.29,3,3,3,1,1,1,890,890,890,80.91,80.91,80.91,297,297,4.5,5.67,5,7,6,5,7,5.5,6.5,3.5,8,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,1,3,7,23,17,3,0.8433,361,2,1,36.21,6,null,null,11,11,17,12,1,15,79,21,21,12,null,4,null,10,2,18,173.88,-70.42,6.85,0,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Bailey Leon,A,12,1,,13,41.51,5.66,12,14,12,14,12,12,13,22,5.56,5.5,5.2,501.22,9,4,28,1.29,01.08,01.03,3,1,4,0.22,0,0.57,314,112,1396,34.89,28,49.86,105,349,7,4,4.5,5.5,7,5,0,4.5,7,5,0,7.5,4,6,5.5,6.5,4.5,0,0,0,0,4.5,4.5,6.5,4.5,5,4.5,4.5,4.5,4.5,5,7,5,5,4,4,0,0,0,0,1,,null,null,2,2,10,4,6,0.726,213,3,null,34.78,6,null,null,10,10,14,10,1,6,63,7,7,7,null,2,null,3,1,5,130.94,-64.94,7.17,0,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Durán Jhon,A,9,2,,10,9.43,3.77,10,10,9,9,11,11,9,9,4.83,0,4.5,513,6,0,17,1.13,0,0.73,2,0,2,0,0,0,68,0,183,11.33,0,10.76,34,92,6,4.5,0,0,0,0,4,4,6,4,4.5,6.5,0,0,4,4,4.5,4,0,0,4,0,0,4,4.5,4.5,0,4.5,5,4.5,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,5,3,null,0.7574,49,null,2,36.84,6,null,null,null,4,1,1,1,null,15,1,1,3,null,4,null,11,null,4,55.78,-15.57,9.92,0,Aston Villa,Fulham,dim. 12/11 15:00,64.51612903225806,0.58497,0.60745,0.58361
Neto,G,15,0,,18,24.53,9.43,17,18,15,16,25,25,18,18,5.28,0,5.37,486.89,9,0,27,1.35,0,1.28,0,0,0,1,0,1,810,0,2430,90,0,90,,,null,1000,0,0,6,5,4,3.5,7.5,5.5,4.5,7,4.5,0,5.5,4.5,4,6.5,6,3.5,6,7,5,4.5,7,5.5,3,7.5,6,6,6,4,0,0,0,0,0,0,0,0,1,,null,null,null,null,0,0,null,,null,null,null,,null,29,10,null,null,null,null,null,18,null,null,null,null,20,-6,null,-14,null,null,160.56,-122.78,-19.83,6.00,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Radu Andrei,G,7,0,,7,3.77,3.77,7,7,7,7,7,8,8,8,3.75,3.75,5.53,508,2,2,19,2.47,2.47,1.33,0,0,0,1,1,1,180,180,1710,90,90,90,,,null,1000,2,5.5,0,0,0,0,0,0,0,0,0,4,6,5,8,5.5,4.5,0,0,6,6,6,6,7,6,6,6,7,4.5,4,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,2,2,null,null,null,null,null,7,null,null,null,null,1,null,null,-4,null,null,75.75,-220,-125.85,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Randolph Darren,G,3,0,,,,,3,3,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Mepham Chris,DC,4,-3,,5,1.89,1.89,5,5,5,5,7,7,7,7,4.75,4.5,4.75,378.75,4,2,16,0.87,1.41,0.98,0,0,0,0.5,1,0.75,168,135,1114,42,67.5,69.63,,,null,1000,3.5,5.5,0,0,0,0,0,5,0,0,5,0,0,4.5,0,0,5.5,4,5,6.5,0,0,0,4,2.5,5,6,5,0,5,4,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,1,0.8779,129,3,2,36.36,4,null,null,5,5,1,1,8,5,23,1,1,null,null,null,null,-4,null,1,70.1,-101.62,-15.85,6.00,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Smith Adam,DL,6,1,,,,,6,6,,,6,6,9,9,4.33,0,4.64,464.33,3,0,25,0.76,0,0.71,0,0,0,0.33,0,0.8,98,0,1741,32.67,0,69.64,,,null,1000,0,5,0,3.5,4.5,0,0,0,0,0,0,5,5,5,4,5.5,5,4,5,6,4.5,4.5,5,4,4,5,4,4,5,0,4,4,4,6.5,0,0,0,0,null,,null,null,null,null,0,0,null,0.5713,72,null,null,33.33,1,null,null,2,2,3,1,3,4,12,1,1,1,null,-1,null,-6,null,1,35.83,-108.5,-14.6,4.00,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Aarons Max,DL,9,-1,,12,15.09,5.66,10,13,10,10,10,11,16,16,4.32,4.32,4.32,448,11,11,11,0.93,0.93,0.93,0,0,0,0.91,0.91,0.91,884,884,884,80.36,80.36,80.36,,,null,1000,3,6,4,5,3,3.5,5,4.5,4.5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,1,1,1,1,2,0.755,526,4,12,57.89,9,null,null,36,17,8,5,15,22,120,6,6,6,null,-6,null,-18,null,9,126.86,-218.09,-26.03,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Kelly Lloyd,DC,8,0,,,,,8,8,9,9,8,8,9,9,4.21,3.5,4.6,495.71,7,3,24,1.25,1.32,01.02,0,0,0,0.86,1,0.96,547,270,2048,78.14,90,85.33,,,null,1000,2,4.5,4,0,0,4.5,6,0,3.5,5,0,5,5,4.5,3.5,6,6,3,5.5,5.5,5,4,6,0,0,0,0,0,5,4.5,4.5,3.5,4.5,0,0,0,0,0,0.5,,null,null,null,null,1,0,2,0.7898,361,4,7,46.34,5,null,null,19,23,4,4,17,14,70,3,3,1,null,-4,null,-11,null,2,118.6,-201.5,-30.4,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Senesi Marcos,DC,8,0,,,1.89,,8,9,12,12,8,9,9,9,4.11,4,4.59,422.56,9,1,28,0.82,0,01.05,0,0,2,0.56,0,0.82,488,45,2048,54.22,45,73.14,,1024,6,1000,4,0,5,3,3,5,5,4,0,3.5,4.5,4.5,4.5,0,3.5,6,5,0,5,0,5,4,6,6,3.5,6,6.5,5.5,0,3.5,3,3.5,4.5,6,0,0,0,0,null,,null,null,1,null,0,0,1,0.7959,389,4,9,37.1,12,null,null,26,18,1,1,25,15,80,2,2,1,null,-6,null,-17,null,7,100.28,-197.17,-26.62,6.50,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Kerkez Milos,DL,7,0,,7,9.43,1.89,7,7,7,7,7,7,16,17,04.09,04.09,04.09,439,11,11,11,0.83,0.83,0.83,0,0,0,0.91,0.91,0.91,856,856,856,77.82,77.82,77.82,,,null,1000,3,5,4.5,3,4.5,3,5,4,4.5,3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,3,2,5,0.7166,523,9,11,55.88,13,null,null,23,11,29,23,29,22,112,2,2,8,null,-6,1,-18,null,12,121.09,-242.55,-25.61,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Zabarnyi Illia,DC,8,1,,8,15.09,5.66,8,8,8,9,8,8,8,8,3.95,3.95,4.1,443.73,11,11,15,0.93,0.93,0.89,0,0,0,1,1,0.93,990,990,1282,90,90,85.47,,,null,1000,2,5.5,4,3,4,3.5,5,4,4.5,4,4,5,4.5,3.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,2,1,1,0.8378,687,11,9,59.04,7,null,null,31,18,null,null,39,25,97,null,null,1,null,-6,1,-18,1,6,113.81,-222.95,-30.15,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Fredericks Ryan,DL,1,0,,1,1.89,1.89,1,1,,,1,1,1,1,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,78,0,0,19.5,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.00,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Greenwood Ben,DL,1,0,,,,,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Brooks David,MO,8,0,,,3.77,,8,8,8,8,8,8,9,9,5.19,0,05.04,428.5,8,0,13,0.8,0,0.66,1,0,1,0.25,0,0.31,225,0,379,28.13,0,29.15,225,379,7,8,0,0,5,5,0,4.5,5,7,5,5.5,4.5,5,5,4.5,5,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,8,5,2,0.7052,140,2,4,33.33,6,null,null,6,8,6,5,2,3,39,6,6,1,null,-5,null,-10,1,7,72.19,-40.12,-0.75,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Sinisterra Luis,MO,9,-1,,,1.89,,11,11,10,10,11,11,,,5.13,6,4.88,483.25,4,1,13,0.63,0,0.71,1,1,3,0,0,0.46,99,18,445,24.75,18,34.23,99,148,5,9,6,0,0,5,5,0,4.5,0,0,0,0,0,0,0,0,0,6.5,4.5,5,5,4,0,4.5,0,0,0,0,4.5,4,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,null,0.885,55,1,3,57.14,5,null,null,1,1,1,1,null,4,9,3,3,null,null,-3,null,-12,null,2,55.6,-11.4,3.55,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Billing Philip,MO,13,-2,,16,47.17,18.87,14,18,14,16,16,17,15,15,4.95,4.95,5.27,453.82,11,11,32,01.08,01.08,1.14,1,1,4,1,1,1,936,936,2581,85.09,85.09,80.66,936,645,6,13,3,6,5.5,4,4,4,6,6,5.5,4.5,6,5.5,0,4,5,5,6,3.5,5.5,8,6,4.5,7,7.5,4,5.5,5.5,6.5,0,5,4,5,5,6,0,0,0,0,0.5,,null,1,1,1,18,10,10,0.7971,487,14,15,51.75,11,null,null,19,31,11,8,20,22,100,12,12,11,null,-6,1,-18,1,19,174.73,-158.68,-5.61,5.50,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Scott Alex,MD,5,-3,,5,7.55,1.89,5,5,5,5,8,8,,,5.33,5.33,5.33,472,3,3,3,0.76,0.76,0.76,0,0,0,1,1,1,191,191,191,63.67,63.67,63.67,,,null,1000,5.5,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,3,0.81,104,2,2,63.64,2,null,null,3,7,2,2,1,5,21,1,1,null,null,-1,null,-5,null,2,125.33,-90.5,-9.73,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Tavernier Marcus,MO,12,-1,,14,15.09,5.66,13,15,14,16,13,13,13,13,5.25,5.25,5.47,521.13,8,8,16,1.1,1.1,1.37,0,0,4,0.88,0.88,0.75,533,533,1041,66.63,66.63,65.06,,260,7,1000,3.5,7,4.5,4.5,5,5.5,6,6,0,0,0,0,0,0,0,0,7,3,4.5,4.5,7,0,0,0,0,7,5,0,0,0,0,0,0,7.5,0,0,0,0,0.5,,null,null,1,1,8,6,8,0.7149,293,2,7,55,5,null,null,15,10,15,13,3,13,76,6,6,11,null,-4,null,-14,1,11,141,-114.87,-3.52,5.00,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Traorè Hamed,MO,6,-1,,,,,7,7,8,8,7,7,8,8,5,0,05.06,461.67,3,0,16,1,0,0.83,0,0,0,0,0,0.56,44,0,833,14.67,0,52.06,,,null,1000,0,0,0,0,0,5,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4.5,5,0,0,5,6,5,5,0,7,5.5,4.5,5,5.5,3.5,4.5,0,0,null,,null,null,null,null,3,3,2,0.8047,46,null,null,42.86,null,null,null,null,3,2,2,null,1,14,1,1,1,null,-3,null,-6,null,2,59,-50.83,-6.57,5.00,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Rothwell Joe,MD,9,0,,,,,10,10,10,11,9,9,10,10,4.88,4.9,5.1,392.63,8,5,26,0.69,0.22,0.66,0,0,0,0.38,0,0.58,358,147,1360,44.75,29.4,52.31,,,null,1000,5,5,5,4.5,5,0,0,0,5,3.5,6,0,0,4.5,4.5,5.5,6.5,4.5,5.5,6,5,4.5,6,6,5.5,5,0,5,5.5,4.5,4.5,5,0,0,0,0,0,0,null,,null,null,null,null,2,1,1,0.8894,229,2,2,47.06,4,null,null,10,16,5,5,1,11,40,4,4,2,null,-5,null,-16,null,5,80.94,-86.87,-7.44,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Christie Ryan,MO,9,0,,10,11.32,7.55,10,10,9,10,9,10,12,12,4.73,4.73,5.13,441.27,11,11,30,0.98,0.98,0.83,0,0,0,0.91,0.91,0.73,789,789,1861,71.73,71.73,62.03,,,null,1000,3.5,5,5,5,3,5,6,5.5,4,4,6,4.5,5.5,5.5,5.5,7,6.5,5,5.5,6,6,0,5,5,0,0,0,5,4.5,5,5.5,5,5,5,0,0,0,0,0.5,,null,null,1,3,9,6,4,0.7973,412,9,7,42.86,12,null,null,12,21,14,10,7,20,92,10,10,12,null,-6,null,-18,null,15,117.23,-131.41,-8.45,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Cook Lewis,MD,8,1,,,,,8,8,,,8,8,8,8,4.43,0,4.83,461.14,7,0,20,0.89,0,0.78,0,0,0,0.86,0,0.6,525,0,1131,75,0,56.55,,,null,1000,0,0,3.5,4,3.5,4.5,6,4.5,5,0,0,0,4.5,5,4.5,5.5,0,4.5,0,5,0,0,5,5,0,0,0,0,0,5,5,4.5,5,7,0,0,0,0,0.5,,null,null,null,null,2,1,1,0.8555,348,15,9,51.06,8,null,null,16,20,7,7,2,12,55,4,4,4,null,-5,null,-12,null,5,130.43,-159.07,-9.94,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Kilkenny Gavin,MO,1,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Marcondes Emiliano,MO,1,0,,1,1.89,1.89,1,1,2,2,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Adams Tyler,MD,5,-3,,,,,8,8,8,8,8,8,,,0,0,5.46,0,0,0,12,0,0,0.62,0,0,0,0,0,1,0,0,1077,0,0,89.75,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,4.5,5.5,6,5,6,6,0,4.5,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Solanke Dominic,A,14,0,,22,94.34,35.85,22,26,22,26,18,23,22,22,4.64,4.64,4.77,440.18,11,11,31,1.16,1.16,1.24,4,4,7,1,1,1,980,980,2772,89.09,89.09,89.42,245,396,5.5,3.5,3.5,4.5,5.5,3,3,6,5,6,4,4.5,6,4,4.5,3.5,4,7,5,4,8,5.5,6.5,4,4,3.5,4,5,5,0,0,0,4,4,4.5,7,0,0,0,0,0.5,,null,1,1,null,29,15,4,0.8166,366,2,1,28.13,11,null,null,7,11,2,1,13,23,125,9,9,29,null,-6,null,-18,2,43,106.38,-87.11,7.96,5.00,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
Semenyo Antoine,A,8,-1,,8,13.21,1.89,8,8,8,8,9,10,9,10,5.13,5.5,4.89,437.25,8,2,18,1.16,2.12,0.88,2,1,3,0.5,0.5,0.33,345,88,591,43.13,44,32.83,173,197,6,4,4,7,0,0,4,5,0,5,4,6.5,5.5,0,0,0,4.5,6,0,0,0,4.5,4.5,4,5,5,0,5,4.5,4,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,2,14,11,3,0.7855,170,2,2,31.25,10,null,null,5,11,4,2,1,11,54,3,3,15,null,-4,null,-14,1,7,113.08,-63.05,5.4,4.50,Bournemouth,Newcastle,sam. 11/11 18:30,22.47191011235955,0.32917,0.31587,0.33599
