Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j12,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Lunin Andriy,G,7,0,,8,33.33,16.67,8,8,8,8,8,8,7,7,6.5,0,5.1,0,2,0,5,0.71,0,1.52,0,0,0,1,0,1,180,0,450,90,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4.5,0,0,0,0,0,0,0,1,,null,null,null,null,0,0,null,,null,null,null,,null,5,3,null,null,null,null,null,1,null,null,null,null,3,2,null,4,null,null,158,-15,24.45,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Kepa Kepa,G,17,1,,22,66.67,52.38,20,26,21,27,28,32,20,22,5.75,5.75,5.47,482.6,10,10,32,01.06,01.06,01.05,0,0,0,1,1,1,900,900,2880,90,90,90,,,null,1000,5,6,6.5,5.5,7,6,3.5,6,5,7,0,0,6,4.5,0,5.5,5.5,3.5,4,7,5.5,3.5,4,6,6,4,5,5,6,6.5,7,5,6,6,0,0,0,0,5,,null,null,null,null,0,0,null,,null,null,null,,null,16,8,null,null,null,null,null,7,null,null,null,null,12,6,null,11,null,null,99.4,-30.5,3.89,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Courtois Thibaut,G,3,-2,,4,16.67,4.76,4,4,3,3,20,20,5,5,0,0,5.76,0,0,0,23,0,0,0.99,0,0,0,0,0,1,0,0,2070,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,8.5,4.5,6,6,6,4,4.5,0,6,6,5.5,6,7,5.5,6.5,5,6.5,0,0,6,6.5,5.5,5,6.5,4.5,5,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.75,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Piñeiro Diego,G,1,0,,1,28.57,26.19,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Carvajal Dani,DL,10,-1,,17,95.24,90.48,16,22,18,22,14,22,16,17,5.85,6,5.15,383.5,10,5,26,01.03,1.12,1.1,1,1,1,1,1,0.81,875,439,1871,87.5,87.8,71.96,875,1871,7.5,10,6,4.5,7.5,6.5,5.5,0,0,5.5,4.5,5,6.5,7,4.5,0,4,5,0,4,5.5,3,0,0,0,0,4,5,5,5,5,7,4.5,0,0,5.5,0,5,0,3.5,4.5,,null,null,2,2,7,4,7,0.8496,693,9,17,50,12,null,null,27,23,21,18,12,5,103,13,13,12,null,8,null,15,1,10,228.1,-142.3,-12.26,5.25,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Alaba David,DL,16,-1,,22,83.33,59.52,21,25,18,21,25,26,31,31,5.65,5.67,5.55,377.3,10,3,21,0.94,0.58,0.8,0,0,0,1,1,0.95,851,270,1704,85.1,90,81.14,,,null,1000,6,6,5,0,0,5,5,5,5,6,5.5,8,0,5,5.5,0,0,0,0,0,0,0,5,6,0,0,0,0,6,6.5,6,0,0,0,4,5.5,5.5,5,2.5,,null,null,1,2,10,7,4,0.9095,719,10,5,51.72,3,null,null,34,16,7,7,27,8,65,10,10,1,null,6,null,8,1,3,162.8,-93.3,-7.89,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Mendy Ferland,DL,5,4,,8,73.81,61.9,8,10,8,10,5,5,5,8,5.5,0,5.29,499.2,5,0,14,0.94,0,0.8,0,0,0,0.8,0,0.86,340,0,984,68,0,70.29,,,null,1000,0,5,4.5,6.5,0,6.5,5,0,0,0,0,0,0,5,0,5,5.5,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,6,0,5,5,6.5,4,2,,null,null,null,null,1,0,null,0.9414,273,5,1,40,3,null,null,6,12,3,3,5,2,23,2,2,2,null,2,null,5,null,6,98.1,-61,-6.02,5.00,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Éder Militão,DC,1,-2,,1,30.95,7.14,1,1,1,1,9,9,3,3,5.5,0,5.69,0,1,0,24,0,0,1.15,0,0,4,1,0,0.96,50,0,2021,50,0,84.21,,505,6,1000,0,0,0,0,0,0,0,0,0,0,0,5.5,6,6,0,5.5,6,4,5,3,7,7,4,6.5,4.5,7,6,4.5,5.5,7,0,6,7,5,5,0,7.5,6,null,,null,null,null,null,0,0,null,0.9688,35,null,null,,null,null,null,null,4,null,null,1,null,1,null,null,null,null,1,null,2,null,null,59.5,-4,2.7,5.25,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Nacho,DC,11,1,,14,35.71,9.52,14,16,14,16,11,11,16,16,5.43,5,5.22,422.71,7,1,29,0.61,0,0.98,0,0,1,0.29,0,0.66,288,5,1786,41.14,5,61.59,,1786,7,1000,5,0,0,0,6,6.5,5,5,5.5,5,0,0,5.5,5,6,0,6,3,4.5,3.5,6,7,3.5,0,4.5,6,5,5,6,6,3.5,5,6,6.5,0,0,5,5,2,,null,null,null,null,3,2,null,0.8963,236,4,4,45.83,7,null,null,11,5,2,1,4,null,19,2,2,null,null,4,null,6,null,3,77.71,-43.86,-2.19,6.50,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
García Fran,DL,9,-1,,15,54.76,35.71,13,18,11,12,15,21,18,22,5.33,6,5.13,338.22,9,1,35,0.83,0,0.89,0,0,2,0.78,1,0.94,523,72,2852,58.11,72,81.49,,1426,6,1000,6,0,5,0,0,5,4,7,5,5.5,5,5.5,4,5,4.5,4.5,4,5,3.5,7,4.5,6,6,6,4.5,5,5,4.5,5,5.5,5.5,6.5,4,6.5,3.5,5,5.5,5.5,2.5,,null,null,2,2,4,0,1,0.9245,464,11,4,42.22,4,null,null,25,25,23,20,11,6,53,7,7,5,null,5,1,7,null,11,146.83,-118.72,-8.2,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Rüdiger Antonio,DC,17,1,,23,64.29,33.33,24,28,24,28,30,30,22,28,5.29,5.29,05.02,402.75,12,12,33,0.84,0.84,0.87,0,0,0,0.92,0.92,0.91,1030,1030,2758,85.83,85.83,83.58,,,null,1000,6,5.5,5,6,6,6,3.5,5.5,4,5,6,5,5,5,5.5,4.5,0,3.5,5.5,3,6,6,4,0,4,5,5.5,6,6,0,5.5,5,6,6,5,6,0,0,4.5,,null,null,null,2,7,3,1,0.8777,734,4,6,54.55,15,null,null,22,17,4,2,38,8,78,4,4,1,null,8,null,15,null,null,125.42,-94.58,-8.01,5.25,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Lucas Vázquez Lucas,DL,10,2,,11,9.52,2.38,11,11,10,10,10,10,11,11,05.06,0,5.22,452.75,8,0,25,0.78,0,0.82,0,0,2,0.13,0,0.4,139,0,1006,17.38,0,40.24,,503,6.5,1000,0,5,0,5,5,6,3.5,5,6,0,5,0,5,5,0,4.5,6.5,5,5.5,6.5,4.5,5.5,4,7.5,0,0,5,5,0,0,0,0,0,0,5.5,5,5,5,null,,null,null,1,1,3,3,2,0.6732,153,null,3,45.83,4,null,null,7,2,6,4,3,3,24,4,4,3,null,6,null,12,1,5,68.19,-55.62,-6.27,4.50,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Bellingham Jude,MO,27,6,,106,80.95,80.95,110,123,117,128,115,121,100,101,7.18,7.3,7.18,446,11,5,11,1.12,1.2,1.12,10,5,10,1,1,1,947,416,947,86.09,83.2,86.09,95,95,7,2.7,6,8,6,8,8.5,0,5.5,6,7,7.5,8.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,,null,1,2,1,27,24,14,0.8914,760,9,14,55.17,11,null,null,10,24,9,8,6,8,117,18,18,15,null,7,null,13,2,22,334.49,-75.16,10.67,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Kroos Toni,MD,28,3,,30,64.29,30.95,31,32,31,31,28,28,28,32,6.21,6.21,6.13,403.83,12,12,32,0.81,0.81,0.78,1,1,3,0.5,0.5,0.69,621,621,2012,51.75,51.75,62.88,621,671,6.5,28,5.5,6.5,7,5,7.5,5.5,7,6,6.5,5.5,7,5.5,5,7,6,6,6,5.5,5.5,5.5,0,0,0,7,5,6,5,5.5,0,0,6,6.5,6.5,6.5,6,7,8,0,1,,null,1,3,4,16,12,3,0.9523,767,5,8,62.75,8,null,null,20,19,17,8,3,7,55,24,24,1,null,8,null,15,null,3,184.46,-48.67,-2.13,6.25,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Valverde Federico,MD,24,2,,37,78.57,50,35,45,37,48,24,26,43,45,6.13,6.13,5.76,413.75,12,12,34,01.03,01.03,0.91,1,1,2,0.92,0.92,0.88,970,970,2551,80.83,80.83,75.03,970,1276,7,24,6,6,5,8.5,6.5,5.5,5,7,5,7,6,6,0,4.5,7,4.5,5,0,0,5,5.5,6.5,5,0,5,5.5,7,6,7,6,4.5,6,6,5,5,6,5.5,5,6.5,,null,1,2,4,24,14,5,0.8825,799,16,14,63.79,5,null,null,24,29,15,13,7,6,96,25,25,5,null,8,null,15,1,10,218.33,-68.75,-4.82,4.75,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Tchouaméni Aurélien,MD,18,2,,25,71.43,45.24,22,31,26,31,21,22,22,32,6,0,5.82,385,11,0,34,0.77,0,0.78,1,0,1,0.91,0,0.74,844,0,2220,76.73,0,65.29,844,2220,8,18,0,6,5.5,6,8,5.5,5.5,5,6,6,6.5,6,5,6.5,4.5,5.5,7,6,6,5,6,7,6,7.5,5,6.5,5.5,5.5,0,5,6,0,0,5.5,5,5,6,5,6,,null,null,null,null,11,9,5,0.9353,744,14,9,69.44,8,null,null,17,19,13,11,13,4,60,5,5,5,null,8,null,15,null,9,183.45,-64.41,-4.89,5.50,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Díaz Brahim,MO,10,2,,11,26.19,2.38,11,11,10,10,10,10,11,11,5.13,0,5.42,451.88,8,0,30,0.44,0,0.94,1,0,3,0.13,0,0.67,111,0,1525,13.88,0,50.83,111,508,6,10,0,0,5,4.5,5,6,5,5.5,5,0,5,0,6,5.5,8.5,5,0,4.5,5,5.5,4.5,5.5,8,4.5,4.5,0,6,5.5,5.5,4.5,0,4.5,6,6,6,5,5.5,0,null,,null,null,null,1,3,3,4,0.7099,110,null,2,41.38,2,null,null,1,6,8,3,null,null,33,3,3,7,null,5,null,11,null,6,59.69,-29.12,-0.85,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Camavinga Eduardo,MD,19,4,,25,57.14,35.71,20,28,25,25,32,47,19,26,5.63,5.63,5.53,389.5,12,12,37,0.68,0.68,0.8,0,0,0,0.67,0.67,0.65,661,661,2183,55.08,55.08,59,,,null,1000,5,6,5,6.5,6,6,5,5,6,6,4.5,6.5,4.5,6,5.5,4.5,5.5,0,4.5,5.5,7,5,4.5,6,5,5,4.5,5,7,7,5,4.5,7,6,5.5,6,5,6,5.5,,null,null,null,null,5,4,2,0.9175,653,11,17,58.77,20,null,null,26,25,4,1,7,5,78,11,11,11,null,8,null,15,null,10,154.92,-79.25,-5.68,5.25,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Modric Luka,MO,16,-2,,19,30.95,7.14,18,19,18,18,18,18,19,20,5.25,5.75,5.28,357.6,10,4,32,0.86,0.87,0.73,0,0,2,0.4,0.5,0.44,404,199,1380,40.4,49.75,43.13,,690,5.5,1000,5.5,5.5,5,7,0,0,4.5,4.5,6,4,5.5,5,4.5,5.5,4.5,5,5,0,0,5,5,5,5,0,4.5,5.5,0,6.5,6,7,5.5,5,5,6.5,4.5,5,5.5,5.5,1.5,,null,null,1,3,7,3,3,0.9036,450,4,null,33.33,8,null,null,8,18,7,7,2,4,59,10,10,7,null,6,null,10,null,2,99.75,-57.95,-6.51,5.75,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Ceballos Dani,MO,10,2,,11,4.76,2.38,11,11,11,11,11,11,11,11,5.17,0,5.62,527.33,3,0,26,0.29,0,0.8,0,0,0,0,0,0.65,67,0,1468,22.33,0,56.46,,,null,1000,0,0,0,5,5,5.5,0,0,0,0,0,0,5,5.5,6,5,5.5,4,7,0,6.5,7,5.5,5,5.5,5,5,5.5,5.5,6.5,5.5,7,6,7,0,5.5,4.5,0,null,,null,null,null,null,1,1,null,0.9381,91,null,1,54.55,1,null,null,2,3,1,1,null,null,7,null,null,1,null,3,null,9,null,null,52.67,-18.5,-0.27,6.00,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Peter,MO,1,0,,,,,1,1,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Güler Arda,MO,3,-2,,5,38.1,26.19,5,6,4,5,6,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Paz Nico,MD,1,0,,,2.38,,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Joselu,A,15,5,,36,95.24,80.95,29,48,40,63,15,26,21,23,5.54,5.54,5.33,410.25,12,12,33,1.36,1.36,1.2,5,5,14,0.5,0.5,0.79,650,650,2469,54.17,54.17,74.82,130,176,6,3,5,4,4.5,6,7.5,7,4,7,7,6,4,4.5,0,4.5,6,5,6,3,6,6,4.5,5,4,4,4.5,6.5,4,4.5,0,0,0,6,5,7.5,6.5,6.5,4.5,0,3.5,,null,null,2,2,31,19,9,0.7486,248,3,1,44.07,5,null,null,6,6,5,4,3,3,67,9,9,7,null,8,null,15,6,11,116.03,-38.83,11.58,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Vinícius Júnior,A,25,-2,,70,76.19,52.38,74,88,78,90,72,85,58,80,5.22,05.08,5.38,352.89,9,6,30,01.09,01.07,01.07,2,1,6,0.89,0.83,0.93,627,440,2407,69.67,73.33,80.23,314,401,6.5,12.5,4.5,5,4.5,7,5.5,4,0,0,0,4.5,7,5,4.5,0,0,4,4.5,0,6,6.5,6.5,0,7,7.5,5,7,5,5.5,5.5,0,5,4,5.5,6.5,4.5,4.5,6,4,3.5,,null,null,1,3,18,12,6,0.7518,381,null,3,46.23,9,null,null,2,6,17,17,null,3,124,8,8,12,null,7,null,15,4,30,133.92,-74.38,2.89,5.25,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Rodrygo,A,18,-2,,39,80.95,33.33,34,50,30,34,42,49,51,57,5.25,5.25,5.35,360.75,12,12,36,0.87,0.87,1.22,1,1,6,0.75,0.75,0.72,801,801,2440,66.75,66.75,67.78,801,407,7,18,5,5,4,4.5,4.5,6.5,5,5,5.5,5,6,7,5,8,7.5,4,0,6,7.5,4,4.5,5.5,4.5,8,4.5,6,4,0,5,7.5,5,6,5.5,4.5,4,5,4.5,3.5,3,,null,null,1,1,37,20,11,0.8871,475,3,6,48.35,4,null,null,9,13,12,9,1,8,97,15,15,7,null,8,null,15,5,25,105.13,-52.47,1.59,4.25,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Rodríguez Álvaro,A,1,0,,1,4.76,2.38,1,1,1,1,,,1,1,0,0,4.83,0,0,0,6,0,0,0.93,0,0,1,0,0,0,0,0,74,0,0,12.33,,74,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4.5,4.5,6,6,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Real Madrid,Valencia,sam. 11/11 21:00,75.75757575757575,0.819,0.81928,0.80728
Remiro Álex,G,20,3,,26,73.81,57.14,25,28,26,31,22,26,26,28,6,6,05.08,408.5,12,12,37,0.88,0.88,0.79,0,0,0,1,1,1,1080,1080,3330,90,90,90,,,null,1000,5.5,6,7.5,5,6.5,6,5,6.5,5.5,7.5,6,5,6,5,6,6,5,7,6,6,5,4,6.5,4.5,6,5,5.5,6,6,5.5,5,7,6.5,5,6,6.5,5.5,0,4,,null,null,null,null,0,0,null,,null,null,null,,null,29,16,null,null,null,null,null,13,null,null,null,null,21,2,null,5,null,null,138.75,-45,7.14,6.00,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Ayesa Gaizka,G,7,0,,8,19.05,11.9,7,9,7,7,8,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Marrero Unai,G,3,0,,3,11.9,7.14,3,4,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Fraga Aitor,G,1,-2,,2,7.14,7.14,1,2,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Le Normand Robin,DC,13,3,,13,66.67,16.67,14,14,14,16,13,13,13,13,4.8,4.5,05.03,368.4,10,1,33,01.06,0,0.98,1,0,1,0.9,1,0.97,776,90,2846,77.6,90,86.24,776,2846,7,13,4.5,0,5.5,4.5,7,0,4,3.5,3.5,5,5,5.5,0,3.5,6,5.5,3.5,6,5,5,0,4,6,4.5,7,4.5,6,5,4,4.5,4.5,4.5,6,6,5.5,6.5,5,0,1.5,,null,null,null,null,3,2,null,0.8672,623,12,6,59.46,11,null,null,18,16,null,null,25,11,68,1,1,null,null,1,null,4,null,4,114.35,-137.6,-13.75,5.75,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Tierney Kieran,DL,11,2,,12,50,16.67,12,12,12,12,12,16,11,11,5.25,0,05.03,536,4,0,18,1.26,0,0.72,0,0,0,1,0,0.39,235,0,658,58.75,0,36.56,,,null,1000,0,0,0,0,5,7,0,4,5,0,0,0,5,5,3.5,5,5,0,0,5,5,5,6,5,0,0,5,0,0,0,5,0,4.5,5.5,0,0,0,0,1,,null,null,1,1,0,0,1,0.7945,195,2,4,64.71,1,null,null,8,4,3,3,3,3,45,1,1,null,null,2,null,5,null,4,115.63,-100.87,-14.5,0,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Elustondo Aritz,DC,4,1,,5,16.67,4.76,5,5,5,5,18,18,4,4,5.17,5,05.06,502.67,3,1,17,0.29,0,0.61,0,0,0,0.67,0,0.65,177,27,1008,59,27,59.29,,,null,1000,5,0,5,0,0,5.5,0,0,0,0,0,0,0,4,5,4.5,0,5,5.5,5,5,5,5,0,0,0,0,0,0,0,0,4,6.5,5,5,6,0,0,1,,null,null,null,null,1,1,null,0.8367,143,1,1,62.5,2,null,null,3,2,null,null,5,1,14,null,null,1,null,1,null,1,null,null,72.83,-56,-4.63,5.00,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Odriozola Álvaro,DL,3,2,,3,7.14,7.14,3,3,3,3,3,3,3,3,5,0,5.13,465,1,0,4,0,0,0.25,0,0,0,0,0,0,45,0,81,45,0,20.25,,,null,1000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,1,36,1,null,,null,null,null,null,null,3,2,null,null,5,null,null,1,null,1,null,1,null,1,70.5,-70,-8.7,0,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Pacheco Jon,DC,7,1,,8,2.38,2.38,8,8,8,8,,,7,8,5,0,5.22,448,7,0,16,0.41,0,0.58,0,0,0,0.43,0,0.56,313,0,915,44.71,0,57.19,,,null,1000,0,5,5.5,5,5,5.5,4.5,0,0,0,4.5,0,5.5,0,6,5,5,6,0,0,4,0,6,0,0,5.5,0,0,0,0,0,0,0,0,0,0,5.5,0,2,,null,null,null,null,1,1,1,0.7487,263,2,4,51.22,8,null,null,5,4,null,null,14,4,30,null,null,null,null,3,null,5,null,1,71.79,-74.57,-8.76,6.00,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
González Urko,DC,4,3,,4,9.52,7.14,4,4,4,4,4,4,4,4,5,0,5,492,2,0,2,0,0,0,0,0,0,1,0,1,103,0,103,51.5,0,51.5,,,null,1000,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.7885,63,null,null,66.67,1,null,null,2,5,null,null,3,1,14,null,null,1,null,2,null,2,null,1,80.75,-70,-6.7,0,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Muñoz Aihen,DL,9,-1,,10,19.05,2.38,10,10,10,10,10,11,10,10,4.96,4.96,4.96,394.33,12,12,26,0.62,0.62,0.69,0,0,0,0.67,0.67,0.77,845,845,1935,70.42,70.42,74.42,,,null,1000,4.5,4,6.5,4.5,5,5,4.5,5,5,5,5,5.5,0,5,6,0,4.5,5,6,5,5,4,5,4,6.5,0,0,5,0,0,4.5,4,0,0,0,0,0,0,2.5,,null,null,1,2,5,2,6,0.8051,650,6,13,52.13,10,null,null,28,16,18,10,24,10,142,10,10,5,null,2,null,5,null,10,137.5,-147.67,-18.73,6.00,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Traoré Hamari,DL,10,-1,,13,66.67,47.62,12,14,12,12,16,17,14,15,4.92,4.92,05.12,395.08,12,12,30,0.79,0.79,0.91,0,0,1,0.92,0.92,0.9,920,920,2358,76.67,76.67,78.6,,2358,7,1000,5,5,5,4.5,5.5,5,3,4.5,5,6,6,4.5,5,5.5,6.5,6,4.5,5,6,6.5,3.5,4.5,5,5,0,0,0,0,0,0,6,7,4.5,5.5,3.5,5,0,0,3,,null,null,1,1,3,0,3,0.8196,714,11,13,54.17,14,null,null,36,26,13,11,14,11,134,14,14,4,null,2,null,5,null,11,136.58,-154.83,-18.21,0,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
Zubeldia Igor,DC,11,2,,12,47.62,21.43,11,12,11,11,12,12,12,12,4.71,4.71,4.99,379.58,12,12,34,0.66,0.66,0.84,0,0,0,0.92,0.92,0.94,993,993,2866,82.75,82.75,84.29,,,null,1000,4.5,4,5,4.5,5.5,5,5.5,3.5,4,5.5,4.5,5,6,4,0,6,4,5.5,5,5,5,3.5,0,4.5,5.5,0,5,3.5,4.5,5,5,7,6,6,6,6,5,0,2.5,,null,null,null,null,2,1,null,0.8195,739,8,8,41.94,21,null,null,39,22,null,null,34,12,122,2,2,2,null,2,null,5,1,3,116.67,-151,-18.07,6.00,Real Sociedad,Almería,sam. 11/11 16:15,57.80346820809249,0.68379,0.68521,0.69932
