Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Báez Jaime,MO,9,-1,,,6.25,,13,13,9,10,13,13,10,12,05.06,0,05.06,375.44,9,0,9,0.58,0,0.58,0,0,0,0.67,0,0.67,452,0,452,50.22,0,50.22,,,null,1000,0,5,4.5,0,5,5,4,5.5,5,5.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,8,4,6,0.7354,249,4,1,46.3,5,null,null,13,11,10,7,null,7,69,7,7,11,null,-2,null,-3,null,8,78.11,-45.48,-1.43,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Bourabia Mehdi,MD,10,2,,,,,10,10,,,,,10,10,4.9,0,5.19,463,5,0,29,0.22,0,0.8,0,0,1,0,0,0.79,29,0,1756,5.8,0,60.55,,1756,7,1000,0,4.5,0,5,5,5,5,0,0,0,0,5.5,4.5,4.5,5.5,5,7,0,5.5,6,5,5.5,5,6.5,6,4,4.5,6,4,4,4,5.5,5,6.5,6,5,0,0,null,,null,null,null,null,1,1,1,0.5956,33,null,null,33.33,1,null,null,4,2,null,null,2,4,9,null,null,null,null,-1,null,-2,null,1,18.4,-19.6,-2.36,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Lulic Karlo,MD,1,0,,,,,1,1,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Bidaoui Soufiane,MO,1,0,,,,,3,3,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Soulé Matías,A,11,6,,31,90.62,81.25,31,43,37,43,45,45,16,20,6.44,6.44,5.91,600,9,9,17,0.85,0.85,0.96,5,5,6,1,1,0.71,767,767,1065,85.22,85.22,62.65,153,178,7,2.2,6,7,7,7,6,7.5,5,7,5.5,0,0,0,0,0,0,0,0,5,5.5,0,0,0,5,7,0,0,0,0,0,5,0,5,5,5,0,0,0,0,1.5,1,null,null,1,5,22,11,8,0.8103,618,7,14,49.31,9,null,null,18,29,14,10,4,13,165,24,24,24,null,null,null,null,4,23,282.92,-132.58,12.06,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Cheddira Walid,A,9,0,,12,37.5,6.25,12,13,17,17,14,14,9,9,4.67,0,4.67,426.89,9,0,9,0.97,0,0.97,1,0,1,0.78,0,0.78,620,0,620,68.89,0,68.89,620,620,7,9,0,4,4,5,4.5,4,4,7,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,null,null,1,1,11,6,3,0.6766,193,null,null,34.25,6,null,null,null,5,2,2,7,13,75,5,5,11,null,null,null,null,4,21,70.16,-46.63,1.19,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Çuni Marvin,A,8,2,,,,,8,8,8,8,8,8,8,8,4.56,5.5,4.56,373.56,9,3,9,01.01,1.32,01.01,1,1,1,0.44,0.67,0.44,337,170,337,37.44,56.67,37.44,337,337,6.5,8,6.5,4,6,0,3.5,4,4.5,0,4.5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,6,2,3,0.6226,139,1,2,40.58,6,null,null,4,6,2,2,null,3,49,3,3,7,null,-2,null,-4,2,14,49.77,-34.79,1.97,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Caso Giuseppe,A,8,1,,,3.12,,8,8,8,9,8,8,8,8,4.57,4.5,4.57,404.86,7,1,7,0.35,0,0.35,0,0,0,0.29,0,0.29,246,10,246,35.14,10,35.14,,,null,1000,4.5,0,0,0,4.5,5,4.5,5,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,4,4,2,0.8565,119,null,3,48.65,3,null,null,4,5,2,2,null,5,35,1,1,4,null,null,null,-1,null,9,34.07,-22.97,-0.83,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Kaio Jorge,A,1,0,,1,12.5,3.12,1,1,1,1,1,1,1,1,4.5,4.5,4.5,462,2,1,2,0,0,0,0,0,0,0,0,0,15,10,15,7.5,10,7.5,,,null,1000,4.5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8334,10,null,null,50,null,null,null,1,null,null,null,null,1,4,null,null,1,null,null,null,null,null,1,8,-6.2,-0.5,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Kvernadze Giorgi,A,5,1,,,,,5,5,8,8,,,7,8,4.25,0,4.25,227.5,2,0,2,0.35,0,0.35,0,0,0,0,0,0,36,0,36,18,0,18,,,null,1000,0,0,0,0,0,0,4.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8,22,1,null,16.67,2,null,null,2,null,null,null,null,1,8,null,null,null,null,-1,null,-2,null,3,7.5,-15.75,-1.35,0,Frosinone,Inter,dim. 12/11 20:45,8.88888888888889,0.35127,0.34487,0.35304
Leali Nicola,G,9,2,,,,,9,9,9,9,9,9,9,9,5.5,0,5.5,533.5,2,0,2,0.71,0,0.71,0,0,0,0.5,0,0.5,91,0,91,45.5,0,45.5,,,null,1000,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,4,2,null,null,null,null,null,2,null,null,null,null,4,-2,null,-3,null,null,121.5,-60,-4.15,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Martínez Josep,G,13,0,,17,18.75,9.38,18,19,13,13,18,18,19,20,4.8,5.5,4.8,421.5,10,2,10,1.32,0.71,1.32,0,0,0,1,1,1,899,180,899,89.9,90,89.9,,,null,1000,5,6,0,3,4,6,5.5,4.5,5,6.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,0,0,null,,null,null,null,,null,10,8,null,null,null,null,null,14,null,null,null,null,11,-2,null,-2,null,null,81.2,-80,-25.24,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Sommariva Daniele,G,3,0,,,,,3,3,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Bani Mattia,DC,11,2,,13,65.62,31.25,12,13,12,17,13,13,11,11,5,0,5,429.2,10,0,10,1.13,0,1.13,1,0,1,1,0,1,864,0,864,86.4,0,86.4,864,864,5.5,11,0,5.5,4,5,4.5,6,5.5,5.5,5,6.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,3,2,null,0.8021,516,7,2,60.38,6,null,null,34,13,null,null,47,14,82,1,1,null,null,-2,null,-3,null,5,134.43,-141.5,-15.37,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Vásquez Johan,DC,11,1,,15,18.75,3.12,15,15,15,15,11,11,11,11,05.09,05.09,4.97,426.18,11,11,30,0.58,0.58,01.08,0,0,1,0.73,0.73,0.83,796,796,2340,72.36,72.36,78,,2340,7.5,1000,4.5,5.5,4.5,5,4.5,5.5,5,5,5,6.5,5,7,5,3,4.5,7.5,5.5,5.5,4,6.5,0,4.5,5.5,3.5,3,6,0,4,3.5,4,5.5,0,0,0,0,5,0,0,2,,null,null,null,null,4,2,3,0.729,521,11,12,66.67,7,null,null,27,13,8,7,31,10,96,2,2,6,null,-3,null,-4,null,8,128.05,-124.5,-11.06,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Dragusin Radu,DC,12,2,,14,53.12,25,14,15,14,15,15,15,12,14,05.05,05.05,05.05,443.64,11,11,11,1.25,1.25,1.25,0,0,0,1,1,1,990,990,990,90,90,90,,,null,1000,4,6.5,4.5,5.5,4,7,4.5,4.5,5.5,6.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,1,1,7,2,2,0.8191,529,14,7,71.43,6,null,null,21,13,null,null,52,16,81,4,4,1,null,-3,null,-4,null,4,141.73,-139.64,-14.61,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Matturro Alan,DC,6,2,,,,,6,6,9,9,,,6,6,5,0,5,525,2,0,2,1.41,0,1.41,0,0,0,0.5,0,0.5,79,0,79,39.5,0,39.5,,,null,1000,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.3,33,1,1,80,null,null,null,4,2,null,null,3,2,10,null,null,null,null,1,null,3,null,1,78.5,-82,-5.75,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Vogliacco Alessandro,DC,1,-3,,,,,8,8,,,,,8,8,4.75,0,4.75,477.5,2,0,2,0.35,0,0.35,0,0,0,0,0,0,2,0,2,1,0,1,,,null,1000,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8,7,null,null,100,null,null,null,null,null,null,null,null,1,2,null,null,null,null,null,null,-1,null,null,2.5,-14,-3.35,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Sabelli Stefano,DL,9,1,,9,12.5,3.12,9,9,9,9,9,9,9,9,4.67,4.25,4.67,441.11,9,4,9,0.66,0.87,0.66,0,0,0,1,1,1,714,334,714,79.33,83.5,79.33,,,null,1000,3,5,4.5,4.5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,null,null,null,null,2,2,5,0.5794,397,8,6,50.77,11,null,null,13,11,29,21,13,5,129,4,4,6,null,-2,null,-1,null,17,116.39,-144.17,-14.19,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Haps Ridgeciano,DL,7,1,,,3.12,,7,7,,,,,7,7,4.63,5,4.63,467,4,1,4,0.75,0,0.75,0,0,0,0.75,0,0.75,281,24,281,70.25,24,70.25,,,null,1000,5,0,4,5.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,1,0.7348,107,5,2,59.09,2,null,null,10,3,3,2,3,5,28,null,null,2,null,-3,1,-4,null,7,77.38,-128.12,-11.02,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Martín Aarón,DL,6,-2,,,,,10,10,7,7,10,10,8,8,4.43,5.25,4.43,329.29,7,2,7,01.02,0.35,01.02,0,0,0,0.71,1,0.71,348,156,348,49.71,78,49.71,,,null,1000,5,5.5,0,0,0,0,3,4.5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,0,0,4,0.7912,170,4,2,46.67,7,null,null,12,7,15,13,2,8,37,4,4,1,null,-2,null,-4,null,1,73.79,-143.36,-14.34,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
De Winter Koni,DC,6,5,,6,6.25,3.12,6,6,6,6,6,6,6,6,4.43,4.75,4.68,510.71,7,2,14,0.73,0.35,0.8,0,0,0,0.71,0.5,0.79,485,126,980,69.29,63,70,,,null,1000,4.5,5,0,4,3,5,5,4.5,0,0,0,0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,0,4,4.5,6,0,0,0,5,0,0,0,null,,null,null,1,1,2,0,1,0.7472,262,8,6,44.9,9,null,null,19,4,2,2,12,7,58,2,2,6,null,-1,null,1,null,8,94.07,-150.71,-18.06,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Hefti Silvan,DL,6,-2,,,,,8,8,7,7,7,7,8,8,4.13,0,4.13,239.75,4,0,4,0.75,0,0.75,0,0,0,0.25,0,0.25,97,0,97,24.25,0,24.25,,,null,1000,0,0,0,0,0,0,4.5,0,4.5,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,1,0.6555,47,null,1,52.94,2,null,null,2,1,1,1,1,6,14,null,null,null,null,-2,null,-4,null,1,24.5,-116.37,-17.2,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Junior Messias Junior,MO,9,2,,12,12.5,3.12,12,12,12,12,9,9,9,9,5.75,0,5.56,553,2,0,17,01.06,0,01.04,1,0,4,0,0,0.65,26,0,908,13,0,53.41,26,227,6.5,9,0,0,0,0,5,6.5,0,0,0,0,0,5,6,4.5,0,5.5,7,0,5.5,5,0,0,0,0,5,7.5,7.5,0,4,5,4.5,5,0,0,0,6,0,0,null,,null,null,null,null,2,2,null,0.6667,18,1,1,85.71,null,null,null,null,1,1,1,2,1,3,1,1,1,null,1,null,3,null,null,93.7,-6.1,7.3,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Thorsby Morten,MD,11,3,,,3.12,,11,11,11,11,11,11,11,11,4.61,5,4.61,380.44,9,1,9,01.08,0,01.08,1,0,1,0.44,0,0.44,528,31,528,58.67,31,58.67,528,528,7,11,5,0,4,4,5,7,0,4.5,4.5,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,1,2,3,2,null,0.5695,215,2,5,45.65,11,null,null,8,8,5,3,7,12,78,3,3,7,null,-3,null,-4,null,10,107.22,-126.28,-17.79,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Frendrup Morten,MO,13,3,,19,90.62,65.62,18,23,19,24,14,14,18,21,5.86,5.86,5.86,419.45,11,11,11,0.95,0.95,0.95,0,0,0,1,1,1,990,990,990,90,90,90,,,null,1000,4,6,7,5.5,7,7,6,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,3,3,6,4,null,0.7678,508,16,26,72.97,15,null,null,27,40,3,1,7,16,95,6,6,1,null,-3,1,-4,null,14,208.86,-110.45,-4.8,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Strootman Kevin,MD,10,1,,,3.12,,10,10,17,17,10,10,10,10,5.36,5,5.36,421.86,7,2,7,0.63,0,0.63,0,0,0,0.86,0.5,0.86,415,90,415,59.29,45,59.29,,,null,1000,5,5,0,0,0,5,6,6,4.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,2,2,0,0,null,0.7922,239,2,8,55.81,5,null,null,12,13,4,3,7,4,43,6,6,1,null,null,null,2,null,5,129.21,-76.71,-7.74,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Kutlu Berkan,MO,9,-1,,,,,10,10,,,,,10,10,5.1,0,5.1,491.8,5,0,5,0.65,0,0.65,0,0,0,0,0,0,168,0,168,33.6,0,33.6,,,null,1000,0,5.5,0,4.5,4.5,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,3,1,0.804,80,4,2,47.06,2,null,null,4,1,6,4,4,3,10,3,3,1,null,null,null,2,null,null,61.3,-35.7,-2.02,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Badelj Milan,MD,7,-1,,7,18.75,3.12,7,7,7,7,8,8,8,8,5,4.5,5,352.5,8,2,8,0.96,0.71,0.96,0,0,0,1,1,1,531,118,531,66.38,59,66.38,,,null,1000,4,5,0,0,0,5,5.5,5,4.5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,4,1,null,0.8197,329,11,3,37.78,6,null,null,14,26,1,1,11,7,63,null,null,3,null,-1,null,-1,null,4,119.13,-98.94,-10.86,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Galdames Pablo,MD,4,-1,,,,,18,18,,,8,8,,,5,0,05.07,424,1,0,14,0,0,0.62,0,0,1,0,0,0.71,7,0,746,7,0,53.29,,746,5.5,1000,0,0,5,0,0,0,0,0,0,0,0,5,5.5,4.5,4.5,6,6.5,5.5,0,5,0,4.5,5,5,0,4.5,0,0,4.5,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.95,21,null,null,,null,null,null,null,1,null,null,null,1,2,null,null,null,null,-1,null,-2,null,1,39,-28,-4.6,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Jagiello Filip,MD,3,-4,,,,,7,7,,,6,6,7,7,4.75,0,4.75,0,2,0,2,0.35,0,0.35,0,0,0,0,0,0,32,0,32,16,0,16,,,null,1000,0,0,0,0,0,0,0,0,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.9231,22,1,null,,null,null,null,1,2,null,null,null,null,4,null,null,2,null,null,null,-2,null,null,23.25,-28.5,-3.1,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Malinovskyi Ruslan,MO,10,-2,,10,28.12,3.12,10,10,10,10,13,13,19,20,4.72,4.6,05.09,419.89,9,5,32,0.62,0.82,0.72,0,0,1,0.78,1,0.66,506,361,1873,56.22,72.2,58.53,,1873,6,1000,3.5,5,5.5,5,4,0,5,5,4.5,5,0,4.5,5,6,5,5,0,5.5,5,5,5,4,6.5,5.5,3.5,5.5,6,6,5.5,5,5.5,5,0,5.5,4.5,6.5,0,0,1.5,,null,null,1,null,7,3,null,0.7582,271,null,6,43.14,10,null,null,11,11,6,4,3,6,62,3,3,4,null,-3,null,-4,null,9,69.17,-72.04,-6.01,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Kuavita Léandre,MD,6,-2,,,,,8,8,,,,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Gudmundsson Albert,A,13,3,,29,100,62.5,26,32,28,33,32,32,23,24,5.68,5.68,5.68,442.45,11,11,11,1.21,1.21,1.21,5,5,5,1,1,1,985,985,985,89.55,89.55,89.55,197,197,6,2.6,6,6.5,4.5,5,8,7,5,5,5,6.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,2,null,1,19,11,5,0.8161,538,8,5,49.5,10,null,null,22,17,27,19,1,15,135,20,20,17,null,-3,null,-4,2,32,162.21,-73.45,11.62,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Retegui Mateo,A,13,2,,22,87.5,37.5,22,30,30,32,18,21,24,30,5.19,0,5.19,385.75,8,0,8,1.22,0,1.22,3,0,3,1,0,1,615,0,615,76.88,0,76.88,205,205,6,4.33,0,5,0,0,5,7,4.5,6,4,6.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,1,null,12,10,2,0.6978,195,null,4,41.67,8,null,null,2,9,5,4,4,8,65,3,3,5,null,null,null,null,1,17,102.4,-46.06,10.14,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Ekuban Caleb,A,6,0,,,3.12,,6,6,,,,,6,6,4.44,4.38,4.44,332.5,8,4,8,0.42,0.48,0.42,0,0,0,0.13,0.25,0.13,241,162,241,30.13,40.5,30.13,,,null,1000,4,4,4.5,5,0,0,4,0,4.5,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,6,1,1,0.6841,111,null,2,47.73,3,null,null,4,3,null,null,null,4,43,4,4,4,null,-4,null,-7,1,14,26.49,-26.24,-1.4,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Puscas George,A,4,3,,,,,4,4,,,,,4,4,4.2,4,4.2,431.6,5,1,5,0.27,0,0.27,0,0,0,0,0,0,52,31,52,10.4,31,10.4,,,null,1000,4,0,4,4.5,4,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,3,2,null,0.4476,37,null,null,21.43,null,null,null,null,2,null,null,null,3,20,null,null,3,null,-4,null,-5,2,7,8,-19.44,-1.46,0,Genoa,Verona,ven. 10/11 20:45,53.475935828877,0.41923,0.37911,0.38514
Sommer Yann,G,15,-1,,25,87.5,75,22,32,18,24,26,34,33,35,5.5,5.5,5.5,432.82,11,11,11,0.71,0.71,0.71,0,0,0,1,1,1,990,990,990,90,90,90,,,null,1000,5.5,6,6,4.5,6,4,5.5,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,null,null,null,null,0,0,null,,null,null,null,,null,14,9,null,null,null,null,null,5,null,null,null,null,11,8,1,21,null,null,94.27,-27.73,7.18,0,Inter,Frosinone,dim. 12/11 20:45,85.47008547008548,0.74817,0.76673,0.76246
Audero Emil,G,7,0,,8,25,15.62,7,8,8,8,7,8,7,7,0,0,5.75,0,0,0,12,0,0,1.2,0,0,0,0,0,1,0,0,1080,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,7,6,4.5,6,6,8,6,4,4.5,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Inter,Frosinone,dim. 12/11 20:45,85.47008547008548,0.74817,0.76673,0.76246
Di Gennaro Raffaele,G,3,-4,,7,18.75,15.62,7,8,5,6,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Inter,Frosinone,dim. 12/11 20:45,85.47008547008548,0.74817,0.76673,0.76246
Dumfries Denzel,DL,15,1,,26,96.88,96.88,24,30,22,25,32,35,31,36,5.65,5.17,5.29,464.9,10,6,31,0.91,0.68,0.78,2,1,2,0.9,0.83,0.74,730,432,2001,73,72,64.55,365,1001,5,7.5,4.5,5,6,4.5,6,5,0,5.5,6,7,7,6,5,4.5,0,6,5.5,5.5,5,4.5,5.5,4.5,4,6,6,4,5.5,5,0,5.5,0,0,4,5,5.5,5,0,0,5,,null,null,3,3,11,6,7,0.7272,446,2,6,51.81,12,null,null,7,11,20,14,8,5,112,17,17,8,null,7,null,20,3,12,208.75,-144.75,-17.76,0,Inter,Frosinone,dim. 12/11 20:45,85.47008547008548,0.74817,0.76673,0.76246
Dimarco Federico,DL,19,0,,31,90.62,71.88,29,36,26,29,40,46,38,44,6.15,5.5,5.93,470,10,4,30,1.27,1,1,1,0,4,1,1,0.83,687,265,1865,68.7,66.25,62.17,687,466,7,19,5,7,5,5,0,4,7,7,7.5,7.5,6.5,0,6.5,5.5,6,7,6,6.5,5,0,5,0,5,5.5,0,0,6.5,5.5,5.5,5.5,5,5,5,7,5.5,8,0,0,5,,null,1,4,5,18,9,11,0.856,539,3,12,61.54,3,null,null,15,16,56,41,5,5,76,22,22,2,null,7,1,17,1,9,244.1,-118.85,-6.25,0,Inter,Frosinone,dim. 12/11 20:45,85.47008547008548,0.74817,0.76673,0.76246
