Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,j11,j10,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Kluivert Justin,A,7,0,,7,18.75,4.17,7,7,9,10,7,7,7,7,4.57,0,4.92,403.57,7,0,26,0.45,0,0.87,0,0,5,0.57,0,0.62,338,0,1436,48.29,0,55.23,,287,5,1000,0,0,4.5,4.5,5.5,4.5,4.5,4.5,4,4.5,4.5,4.5,5.5,6,0,0,0,0,0,5,5,3.5,6.5,5,0,5,4.5,0,5,7,0,4,4.5,7,4.5,4.5,0,0,null,,null,null,null,null,4,4,null,0.7835,149,4,1,39.22,9,null,null,6,11,5,4,1,5,43,4,4,7,null,-4,null,-10,1,6,55.96,-60.07,-3.14,0,Bournemouth,Burnley,sam. 28/10 16:00,47.39336492890995,0.30613,0.30675,0.31609
Moore Kieffer,A,6,0,,,,,6,6,6,6,6,6,6,6,4.4,4.5,4.53,355,5,2,20,0.42,0.71,0.94,0,0,3,0,0,0.35,83,29,856,16.6,14.5,42.8,,285,6.5,1000,4,5,0,0,0,0,4.5,4,4.5,5,4,4.5,0,4,4.5,4,0,0,0,4.5,0,0,0,0,0,0,4,4,4.5,3.5,4,6.5,4,7.5,0,0,0,0,null,,null,null,null,1,4,2,1,0.7611,41,null,null,38.46,2,null,null,null,2,2,2,null,1,12,1,1,1,null,-4,null,-8,1,1,18.2,-14.92,-0.54,0,Bournemouth,Burnley,sam. 28/10 16:00,47.39336492890995,0.30613,0.30675,0.31609
Strakosha Thomas,G,7,4,,7,25,13.54,7,7,7,7,7,7,7,7,6,0,6,544,1,0,1,0,0,0,0,0,0,1,0,1,90,0,90,90,0,90,,,null,1000,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,3,3,null,null,null,null,null,2,null,null,null,null,6,-1,null,-1,null,null,202,-80,-8.5,0,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Flekken Mark,G,13,-2,,16,79.17,40.62,15,16,15,17,15,17,15,15,05.06,6,05.06,462.13,8,1,8,0.94,0,0.94,0,0,0,1,1,1,720,90,720,90,90,90,,,null,1000,6,0,4,4,4,5,6,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,0,0,null,,null,null,null,,null,12,6,null,null,null,null,null,9,null,null,null,null,8,null,null,3,null,null,84.5,-58.75,-10.75,0,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Zanka,DC,5,-3,,10,4.17,02.08,10,11,8,8,8,8,12,12,6,0,5.12,0,1,0,13,0,0,0.71,0,0,0,0,0,0.54,6,0,747,6,0,57.46,,,null,1000,0,0,0,0,0,0,0,0,6,5,5.5,0,4.5,0,6,0,0,4,0,0,0,0,0,0,0,5,0,5,5.5,5.5,4.5,6,4,0,0,0,0,0,null,,null,null,null,1,0,0,null,1,8,null,null,,null,null,null,2,null,1,null,null,null,1,1,1,null,null,null,null,null,null,null,87,-4,0.7,6.00,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Pinnock Ethan,DC,14,0,,17,96.88,62.5,16,19,14,14,17,19,14,17,5.44,5.44,5.65,496.89,9,9,34,1.24,1.24,0.96,0,0,3,1,1,1,810,810,3060,90,90,90,,1020,6.5,1000,6,6,5.5,3,6,4.5,5.5,7.5,5,8,5,7,5,5,6,6,4.5,5,6.5,5.5,5,6.5,5.5,5,6,6,5.5,5.5,6.5,7,5.5,6,5,4.5,0,0,0,0,3,,null,null,null,1,6,3,2,0.8376,639,15,6,69.62,null,null,null,23,16,2,2,59,11,74,3,3,null,null,-1,null,2,2,2,175.34,-136.67,-10.44,6.00,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Collins Nathan,DC,9,-3,,13,63.54,12.5,12,15,12,14,13,15,12,12,05.06,05.06,4.85,472.33,9,9,26,1.24,1.24,0.97,0,0,0,0.89,0.89,0.69,729,729,1788,81,81,68.77,,,null,1000,6,4.5,5,2.5,5,6.5,5,6.5,4.5,3,4.5,0,5,4.5,5,0,0,5,0,3.5,5,5.5,0,0,0,0,5,6,5.5,4.5,6,4,4,4.5,0,0,0,0,3,,null,null,1,2,3,0,1,0.8308,628,12,5,66.67,3,null,null,25,24,null,null,34,9,94,2,2,1,null,-1,1,2,1,6,149.44,-140.22,-12.6,0,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Henry Rico,DL,7,-2,,10,54.17,22.92,10,10,9,11,9,10,10,12,5,0,05.09,387.8,5,0,29,0.71,0,0.81,0,0,0,1,0,1,402,0,2479,80.4,0,85.48,,,null,1000,0,0,0,0,5,4,5,6,5,6,6,6.5,5,5,5,4.5,4,5.5,3.5,5,4.5,5.5,5,4.5,4.5,7,4.5,0,5.5,5,5,6.5,4,5,0,0,0,0,1,,null,null,1,2,2,0,3,0.8311,250,5,5,57.14,4,null,null,10,12,11,9,5,5,44,5,5,7,null,null,1,2,null,8,165.1,-158.1,-14.74,5.00,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Ajer Kristoffer,DC,7,0,,7,3.12,01.04,7,7,7,7,7,7,9,10,4.93,4.88,4.95,462.86,7,4,11,0.79,0.75,0.69,0,0,0,0.57,0.75,0.73,378,284,723,54,71,65.73,,,null,1000,6,4.5,4.5,4.5,0,5,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.5,4.5,0,0,0,0,0,4.5,0,0,0,0,1,,null,null,1,3,5,2,null,0.7776,284,3,6,64.1,6,null,null,12,1,3,2,14,7,66,3,3,3,null,null,null,3,null,7,105.57,-122.36,-16.43,0,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Hickey Aaron,DL,8,-2,,11,78.12,21.88,10,11,10,10,10,11,10,10,4.81,0,4.96,431.88,8,0,24,0.65,0,0.75,0,0,0,1,0,0.92,636,0,1792,79.5,0,74.67,,,null,1000,0,4,4.5,4,5,5,5,6,5,5.5,6.5,6,4.5,5,5,5.5,4,4.5,3,5.5,5,5.5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,,null,null,null,null,7,3,3,0.8873,345,2,9,54.24,10,null,null,23,11,5,5,8,11,49,1,1,5,null,-2,null,-1,null,11,112.31,-150.44,-15.9,5.00,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Roerslev Mads,DL,8,1,,8,01.04,01.04,8,8,,,8,8,8,8,4.64,4.6,4.89,425.86,7,5,23,0.48,0.55,0.52,0,0,0,0.29,0.4,0.48,244,214,1102,34.86,42.8,47.91,,,null,1000,5,4,5,4,5,0,0,5,4.5,4.5,5,5,0,0,5,0,0,0,0,0,0,5,5,0,5,6,5.5,5,4.5,6,4,5,4.5,5,0,0,0,0,null,,null,null,null,null,1,1,2,0.6678,177,1,5,40.54,1,null,null,10,2,14,8,7,3,43,5,5,2,null,-1,null,2,null,1,63,-104.29,-10.3,5.00,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Mee Ben,DC,8,-3,,12,18.75,7.29,12,12,12,12,12,12,11,11,4.25,0,5.28,510.5,2,0,27,0.35,0,0.92,0,0,2,1,0,1,153,0,2395,76.5,0,88.7,,1198,7,1000,0,0,0,0,4.5,4,0,0,0,6,6,7,4.5,5,5.5,5.5,4,4,5,5,4.5,5,5,5,5.5,7.5,5,6,5.5,6,4,5.5,5,7,0,0,0,0,1,,null,null,null,null,0,0,null,0.7929,90,1,5,43.75,1,null,null,8,2,1,1,4,2,19,1,1,4,null,-1,null,-1,null,null,118.25,-187,-19.6,5.50,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Goode Charlie,DC,1,0,,1,4.17,4.17,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Kim Ji-Soo,DC,1,0,,1,02.08,02.08,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Jensen Mathias,MD,21,3,,23,97.92,40.62,22,25,21,21,22,26,21,21,06.06,06.06,5.65,495.33,9,9,33,0.81,0.81,0.89,3,3,7,1,1,1,700,700,2526,77.78,77.78,76.55,233,361,6,7,6,6.5,5.5,6,5.5,7,5,7.5,5.5,0,5.5,6.5,4.5,5,4.5,5.5,4,5.5,6,7,5,7,5,5.5,5,7,5,7,6,5,4.5,5,6,5,0,0,0,0,5,,1,1,1,3,6,4,3,0.7673,508,5,13,47.44,10,null,null,16,19,16,10,9,8,122,17,17,7,null,-1,null,2,null,12,209.83,-93.22,-7.3,4.50,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Nørgaard Christian,MD,14,2,,15,78.12,29.17,14,17,16,16,14,18,14,14,5.72,5.72,5.56,475.22,9,9,26,0.97,0.97,0.85,1,1,1,1,1,0.96,763,763,2132,84.78,84.78,82,763,2132,6.5,14,7.5,5,6.5,5,4.5,6.5,5,6,5.5,0,0,0,0,0,0,5,5,4.5,5.5,5.5,4.5,6.5,4,5,6.5,6,6,5,6.5,6.5,6,5,0,0,0,0,0,0,3,,null,null,1,2,16,8,4,0.8172,579,11,17,48.04,13,null,null,22,39,6,4,14,11,95,9,9,4,null,-1,null,2,2,5,227.39,-140.83,-13.52,0,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Janelt Vitaly,MD,12,-1,,17,35.42,6.25,13,22,25,26,19,25,13,13,5.44,5.44,5.37,452.11,9,9,31,0.3,0.3,0.43,0,0,2,1,1,0.77,724,724,2094,80.44,80.44,67.55,,1047,6,1000,5,5.5,5.5,5.5,5.5,5.5,5,6,5.5,5.5,5.5,6.5,5,5.5,6,5,5,5,0,0,5,5,0,6,5,5,4.5,5,5.5,5.5,6,5.5,5,5.5,0,0,0,0,4,,null,null,1,null,6,6,2,0.8058,347,5,7,54,7,null,null,16,17,8,7,8,6,62,10,10,2,null,-1,null,2,null,4,119.89,-62.5,-2.71,6.00,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
Onyeka Frank,MD,10,1,,,02.08,,10,10,10,10,10,10,10,10,5.36,5.36,5.31,493.86,7,7,18,0.69,0.69,0.55,0,0,0,0.14,0.14,0.33,208,208,707,29.71,29.71,39.28,,,null,1000,6.5,4.5,5.5,5,5,6,5,0,0,5.5,5.5,5.5,5.5,6,5,5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,4.5,5.5,5.5,0,0,0,0,1,,null,null,null,1,7,5,null,0.7605,155,5,6,56.1,6,null,null,8,5,3,null,2,6,31,5,5,2,null,-2,null,-1,1,6,86.93,-42.07,-2.14,5.00,Brentford,Chelsea,sam. 28/10 13:30,19.23076923076923,0.50188,0.46775,0.47397
